FDC_ID,Item,Category,Calorias_kcal,Proteinas_g,Carbohidratos_g,GrasaTotal_g,Colesterol_mg,Fibra_g,Agua_g,Alcohol_g,VitaminaC_mg
174012,"Beef, composite of trimmed retail cuts, separable lean only, trimmed to 1/8"" fat, choice, raw",Beef Products,142.0,22.01,0.0,6.05,62.0,0.0,71.22,0.0,0.0
174013,"Beef composite, separable lean only, trimmed to 1/8"" fat, choice, cooked",Beef Products,203.0,28.73,0.0,9.16,82.0,0.0,61.51,0.0,0.0
174014,"Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 0"" fat, choice, raw",Beef Products,176.0,21.34,0.0,10.08,66.0,0.0,68.0,0.0,0.0
174015,"Beef, composite of trimmed retail cuts, separable lean only, trimmed to 0"" fat, choice, raw",Beef Products,151.0,21.55,0.0,7.24,66.0,0.0,70.24,0.0,0.0
174016,"Beef, chuck, mock tender steak, separable lean only, trimmed to 0"" fat, all grades, cooked, broiled",Beef Products,159.0,25.9,0.0,5.42,63.0,0.0,66.27,0.0,0.0
174017,"Beef, chuck, top blade, separable lean only, trimmed to 0"" fat, all grades, cooked, broiled",Beef Products,203.0,26.13,0.0,10.16,60.0,0.0,62.72,0.0,0.0
174018,"Beef, chuck, clod roast, separable lean only, trimmed to 1/4"" fat, all grades, raw",Beef Products,129.0,19.63,0.0,5.02,59.0,0.0,73.41,0.0,0.0
174019,"Beef, chuck, clod roast, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",Beef Products,172.0,26.82,0.0,6.34,67.0,0.0,64.32,0.0,0.0
174020,"Beef, chuck, mock tender steak, separable lean and fat, trimmed to 0"" fat, USDA select, cooked, broiled",Beef Products,159.0,26.08,0.0,5.24,60.0,0.0,67.09,0.0,0.0
174021,"Beef, chuck, top blade, separable lean and fat, trimmed to 0"" fat, choice, cooked, broiled",Beef Products,227.0,25.77,0.0,12.93,58.0,0.0,60.69,0.0,0.0
174022,"Beef, chuck, top blade, separable lean and fat, trimmed to 0"" fat, select, cooked, broiled",Beef Products,200.0,25.67,0.0,9.99,67.0,0.0,62.86,0.0,0.0
174023,"Beef, chuck, clod roast, separable lean and fat, trimmed to 0"" fat, choice, cooked, roasted",Beef Products,216.0,24.61,0.0,12.26,67.0,0.0,60.38,0.0,0.0
174024,"Beef, loin, bottom sirloin butt, tri-tip steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, broiled",Beef Products,265.0,29.97,0.0,15.18,68.0,0.0,50.5,0.0,0.0
174025,"Beef, chuck, mock tender steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, broiled",Beef Products,160.0,25.87,0.0,5.52,63.0,0.0,66.19,0.0,0.0
174026,"Beef, chuck, top blade, separable lean and fat, trimmed to 0"" fat, all grades, cooked, broiled",Beef Products,216.0,25.73,0.0,11.73,61.0,0.0,61.57,0.0,0.0
174027,"Beef, chuck, clod roast, separable lean and fat, trimmed to 0"" fat, all grades, cooked, roasted",Beef Products,207.0,25.7,0.0,10.84,69.0,0.0,61.09,0.0,0.0
174028,"Beef, ground, 95% lean meat / 5% fat, crumbles, cooked, pan-browned",Beef Products,193.0,29.17,0.0,7.58,89.0,0.0,62.58,0.0,0.0
174029,"Beef, ground, 95% lean meat / 5% fat, loaf, cooked, baked",Beef Products,174.0,27.31,0.0,6.37,88.0,0.0,64.76,0.0,0.0
174030,"Beef, ground, 90% lean meat / 10% fat, raw",Beef Products,176.0,20.0,0.0,10.0,65.0,0.0,69.45,0.0,0.0
174031,"Beef, ground, 90% lean meat / 10% fat, patty, cooked, broiled",Beef Products,217.0,26.11,0.0,11.75,88.0,0.0,61.24,0.0,0.0
174032,"Beef, ground, 85% lean meat / 15% fat, patty, cooked, broiled",Beef Products,250.0,25.93,0.0,15.41,88.0,0.0,57.98,0.0,0.0
174033,"Beef, ground, 85% lean meat / 15% fat, patty, cooked, pan-broiled",Beef Products,232.0,24.62,0.0,14.02,84.0,0.0,60.61,0.0,0.0
174034,"Beef, ground, 85% lean meat / 15% fat, crumbles, cooked, pan-browned",Beef Products,256.0,27.73,0.0,15.3,89.0,0.0,55.9,0.0,0.0
174035,"Beef, ground, 85% lean meat / 15% fat, loaf, cooked, baked",Beef Products,240.0,25.93,0.0,14.36,88.0,0.0,58.98,0.0,0.0
174036,"Beef, ground, 80% lean meat / 20% fat, raw",Beef Products,254.0,17.17,0.0,20.0,71.0,0.0,61.87,0.0,0.0
174037,"Beef, ground, 75% lean meat / 25% fat, raw",Beef Products,293.0,15.76,0.0,25.0,75.0,0.0,58.09,0.0,0.0
174038,"Beef, ground, 75% lean meat / 25% fat, patty, cooked, broiled",Beef Products,279.0,25.56,0.0,18.87,88.0,0.0,55.28,0.0,0.0
174039,"Beef, ground, 75% lean meat / 25% fat, patty, cooked, pan-broiled",Beef Products,248.0,23.45,0.0,16.44,84.0,0.0,58.69,0.0,0.0
174040,"Beef, ground, 75% lean meat / 25% fat, crumbles, cooked, pan-browned",Beef Products,277.0,26.28,0.0,18.21,89.0,0.0,54.5,0.0,0.0
174041,"Beef, short loin, top loin, steak, separable lean only, trimmed to 1/8"" fat, select, raw",Beef Products,133.0,23.07,0.0,3.88,40.0,0.0,72.68,0.0,0.0
174042,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 1/8"" fat, select, cooked, broiled",Beef Products,188.0,30.87,0.0,6.22,98.0,0.0,62.45,0.0,0.0
174043,"Beef, tenderloin, steak, separable lean only, trimmed to 1/8"" fat, select, cooked, broiled",Beef Products,194.0,29.07,0.0,7.76,83.0,0.0,62.67,0.0,0.0
174044,"Beef, top sirloin, steak, separable lean only, trimmed to 1/8"" fat, select, cooked, broiled",Beef Products,170.0,29.34,0.0,4.96,77.0,0.0,65.47,0.0,0.0
174045,"Beef, round, bottom round, steak, separable lean only, trimmed to 1/8"" fat, select, cooked, braised",Beef Products,205.0,34.46,0.0,6.43,92.0,0.0,58.64,0.0,0.0
174046,"Beef, round, bottom round, roast, separable lean only, trimmed to 1/8"" fat, all grades, raw",Beef Products,128.0,22.19,0.0,4.31,61.0,0.0,72.58,0.0,0.0
174047,"Beef, brisket, flat half, separable lean only, trimmed to 1/8"" fat, all grades, cooked, braised",Beef Products,196.0,33.15,0.0,6.0,97.0,0.0,60.61,0.0,0.0
174048,"Beef, brisket, flat half, separable lean only, trimmed to 1/8"" fat, all grades, raw",Beef Products,127.0,21.57,0.0,3.84,65.0,0.0,73.76,0.0,0.0
174049,"Beef, round, eye of round, roast, separable lean only, trimmed to 1/8"" fat, all grades, raw",Beef Products,124.0,22.6,0.0,3.0,59.0,0.0,73.43,0.0,0.0
174050,"Beef, chuck, arm pot roast, separable lean only, trimmed to 1/8"" fat, all grades, cooked, braised",Beef Products,214.0,34.66,0.0,7.36,104.0,0.0,57.84,0.0,0.0
174051,"Beef, chuck, arm pot roast, separable lean only, trimmed to 1/8"" fat, all grades, raw",Beef Products,132.0,22.11,0.0,4.19,65.0,0.0,73.32,0.0,0.0
174052,"Beef, round, bottom round, roast, separable lean only, trimmed to 1/8"" fat, all grades, cooked",Beef Products,163.0,28.0,0.0,5.72,76.0,0.0,65.93,0.0,0.0
174053,"Beef, round, bottom round, steak, separable lean only, trimmed to 1/8"" fat, all grades, cooked, braised",Beef Products,216.0,34.34,0.0,7.73,94.0,0.0,57.54,0.0,0.0
174054,"Beef, top sirloin, steak, separable lean only, trimmed to 1/8"" fat, all grades, cooked, broiled",Beef Products,178.0,29.42,0.0,5.84,79.0,0.0,64.29,0.0,0.0
174055,"Beef, top sirloin, steak, separable lean only, trimmed to 1/8"" fat, all grades, raw",Beef Products,131.0,22.09,0.0,4.08,60.0,0.0,72.91,0.0,0.0
174056,"Beef, chuck, arm pot roast, separable lean only, trimmed to 1/8"" fat, choice, raw",Beef Products,139.0,21.96,0.0,5.05,65.0,0.0,72.51,0.0,0.0
174057,"Beef, brisket, flat half, separable lean only, trimmed to 1/8"" fat, choice, raw",Beef Products,129.0,21.69,0.0,4.06,65.0,0.0,73.27,0.0,0.0
174058,"Beef, round, bottom round, roast, separable lean only, trimmed to 1/8"" fat, choice, raw",Beef Products,140.0,22.22,0.0,4.96,62.0,0.0,71.99,0.0,0.0
174059,"Beef, round, bottom round, roast, separable lean only, trimmed to 1/8"" fat, choice, cooked, roasted",Beef Products,179.0,27.56,0.0,6.77,77.0,0.0,65.26,0.0,0.0
174060,"Beef, round, eye of round, roast, separable lean only, trimmed to 1/8"" fat, choice, cooked, roasted",Beef Products,175.0,29.87,0.0,5.3,78.0,0.0,64.73,0.0,0.0
174061,"Beef, round, top round, steak, separable lean only, trimmed to 1/8"" fat, choice, cooked, broiled",Beef Products,193.0,32.04,0.0,6.25,86.0,0.0,61.13,0.0,0.0
174688,"Beef, top loin filet, boneless, separable lean only, trimmed to 1/8"" fat, all grades, cooked, grilled",Beef Products,195.0,29.33,0.3,8.54,86.0,0.0,60.67,0.0,0.0
174689,"Beef, top loin filet, boneless, separable lean only, trimmed to 1/8"" fat, choice, cooked, grilled",Beef Products,203.0,28.99,0.36,9.48,85.0,0.0,60.0,0.0,0.0
174690,"Beef, top loin filet, boneless, separable lean only, trimmed to 1/8"" fat, select, cooked, grilled",Beef Products,184.0,29.85,0.2,7.12,87.0,0.0,61.68,0.0,0.0
174691,"Beef, top loin petite roast/filet, boneless, separable lean only, trimmed to 1/8"" fat, choice, raw",Beef Products,149.0,22.5,0.23,6.48,65.0,0.0,69.79,0.0,0.0
174692,"Beef, top loin petite roast/filet, boneless, separable lean only, trimmed to 1/8"" fat, select, raw",Beef Products,135.0,22.77,0.0,4.88,76.0,0.0,71.8,0.0,0.0
174693,"Beef, loin, top sirloin filet, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",Beef Products,171.0,30.58,0.0,5.37,79.0,0.0,62.92,0.0,0.0
174694,"Beef, loin, top sirloin filet, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",Beef Products,174.0,30.45,0.0,5.83,81.0,0.0,62.57,0.0,0.0
174695,"Beef, loin, top sirloin petite roast/filet, boneless, separable lean only, trimmed to 0"" fat, select, raw",Beef Products,122.0,23.05,0.0,3.35,69.0,0.0,73.27,0.0,0.0
174696,"Beef, ribeye  petite roast/filet, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",Beef Products,133.0,22.66,0.04,4.66,65.0,0.0,71.57,0.0,0.0
174697,"Beef, ribeye  petite roast/filet, boneless, separable lean only, trimmed to 0"" fat, choice, raw",Beef Products,138.0,22.52,0.18,5.29,65.0,0.0,70.99,0.0,0.0
174698,"Beef, ribeye  petite roast/filet, boneless, separable lean only, trimmed to 0"" fat, select, raw",Beef Products,125.0,22.89,0.0,3.72,65.0,0.0,72.46,0.0,0.0
174699,"Beef, ribeye cap steak, boneless, separable lean only, trimmed to 0"" fat, choice, raw",Beef Products,187.0,19.46,1.75,11.4,64.0,0.0,66.5,0.0,0.0
174700,"Beef, ribeye cap steak, boneless, separable lean only, trimmed to 0"" fat, select, raw",Beef Products,169.0,20.05,1.15,9.39,63.0,0.0,68.53,0.0,0.0
174701,"Beef, ribeye filet, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",Beef Products,199.0,28.77,0.17,9.2,82.0,0.0,60.74,0.0,0.0
174702,"Beef, ribeye filet, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",Beef Products,208.0,28.35,0.51,10.26,82.0,0.0,59.75,0.0,0.0
174703,"Beef, ribeye filet, boneless, separable lean only, trimmed to 0"" fat, select, cooked, grilled",Beef Products,186.0,29.39,0.0,7.61,82.0,0.0,62.22,0.0,0.0
174704,"Beef, loin, top sirloin cap steak, boneless, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, grilled",Beef Products,238.0,26.3,1.1,14.3,83.0,0.0,57.2,0.0,0.0
174705,"Beef, loin, top sirloin cap steak, boneless, separable lean and fat, trimmed to 1/8"" fat, select, cooked, grilled",Beef Products,249.0,25.5,0.4,16.1,85.0,0.0,56.9,0.0,0.0
174706,"Beef, loin, top sirloin cap steak, boneless, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",Beef Products,191.0,19.9,0.0,12.4,68.0,0.0,67.4,0.0,0.0
174707,"Beef, loin, top sirloin cap steak, boneless, separable lean and fat, trimmed to 1/8"" fat, choice, raw",Beef Products,199.0,19.7,0.0,13.4,68.0,0.0,66.5,0.0,0.0
174708,"Beef, top loin petite roast, boneless, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, roasted",Beef Products,228.0,27.0,1.0,12.9,82.0,0.0,58.0,0.0,0.0
174709,"Beef, top loin petite roast, boneless, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",Beef Products,239.0,26.8,1.1,14.1,80.0,0.0,56.9,0.0,0.0
174710,"Beef, top loin petite roast, boneless, separable lean and fat, trimmed to 1/8"" fat, select, cooked, roasted",Beef Products,213.0,27.1,0.9,11.2,85.0,0.0,59.7,0.0,0.0
174711,"Beef, top loin petite roast/filet, boneless, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",Beef Products,187.0,21.1,0.3,11.3,69.0,0.0,66.4,0.0,0.0
174712,"Beef, loin, top loin steak, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, grilled",Beef Products,275.0,25.69,0.0,19.19,81.0,0.0,54.87,0.0,0.0
174713,"Beef, loin, top loin steak, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, select, cooked, grilled",Beef Products,247.0,26.92,0.0,15.44,81.0,0.0,57.68,0.0,0.0
174714,"Beef, loin, top loin steak, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, grilled",Beef Products,264.0,26.18,0.0,17.69,81.0,0.0,55.99,0.0,0.0
174715,"Beef, New Zealand, imported, bolar blade, separable lean only, cooked, fast roasted",Beef Products,193.0,33.53,0.0,6.57,91.0,0.0,60.46,0.0,0.0
174716,"Beef, New Zealand, imported, bolar blade, separable lean only, raw",Beef Products,129.0,22.09,0.0,4.49,56.0,0.0,73.11,0.0,0.0
174717,"Beef, New Zealand, imported, brisket navel end, separable lean only, cooked, braised",Beef Products,265.0,29.35,0.0,16.37,79.0,0.0,54.88,0.0,0.0
174718,"Beef, New Zealand, imported, brisket navel end, separable lean only, raw",Beef Products,194.0,19.74,0.0,12.75,53.0,0.0,67.95,0.0,0.0
174719,"Beef, New Zealand, imported, cube roll, separable lean only, cooked, fast roasted",Beef Products,239.0,30.09,0.0,13.22,94.0,0.0,56.8,0.0,0.0
174720,"Beef, New Zealand, imported, cube roll, separable lean only, raw",Beef Products,161.0,19.77,1.38,8.51,59.0,0.0,69.43,0.0,0.0
174721,"Beef, New Zealand, imported, eye round, separable lean only, cooked, slow roasted",Beef Products,164.0,29.68,0.0,4.98,67.0,0.0,65.38,0.0,0.0
174722,"Beef, New Zealand, imported, eye round, separable lean only, raw",Beef Products,116.0,20.15,1.35,3.35,47.0,0.0,74.14,0.0,0.0
174723,"Beef, New Zealand, imported, variety meats and by-products, heart, raw",Beef Products,105.0,18.52,0.0,3.4,124.0,0.0,78.07,0.0,0.0
174724,"Beef, New Zealand, imported, hind shin, separable lean only, cooked, braised",Beef Products,167.0,31.23,0.0,4.64,89.0,0.0,64.4,0.0,0.0
174725,"Beef, New Zealand, imported, hind shin, separable lean only, raw",Beef Products,114.0,21.46,0.0,3.12,56.0,0.0,74.57,0.0,0.0
174726,"Beef, New Zealand, imported, inside, raw",Beef Products,128.0,22.16,0.1,4.36,55.0,0.0,72.35,0.0,0.0
174727,"Beef, New Zealand, imported, variety meats and by-products, kidney, raw",Beef Products,87.0,15.68,0.0,2.64,404.0,0.0,80.52,0.0,0.0
174728,"Beef, New Zealand, imported, variety meats and by-products liver, cooked, boiled",Beef Products,150.0,23.3,3.78,4.68,243.0,0.0,66.44,0.0,0.0
174729,"Beef, New Zealand, imported, variety meats and by-products, liver, raw",Beef Products,133.0,20.5,3.6,4.05,254.0,0.0,70.39,0.0,0.0
174730,"Beef, New Zealand, imported, manufacturing beef, cooked, boiled",Beef Products,126.0,24.21,0.0,3.26,67.0,0.0,73.1,0.0,0.0
174731,"Beef, New Zealand, imported, ribs prepared, raw",Beef Products,146.0,21.31,0.0,6.78,57.0,0.0,71.32,0.0,0.0
174732,"Beef, New Zealand, imported, rump centre, separable lean only, cooked, fast fried",Beef Products,188.0,30.17,0.0,7.48,78.0,0.0,61.77,0.0,0.0
174733,"Beef, New Zealand, imported, striploin, separable lean only, cooked, fast fried",Beef Products,217.0,28.53,0.0,11.4,70.0,0.0,59.61,0.0,0.0
174734,"Beef, New Zealand, imported, striploin, separable lean only, raw",Beef Products,150.0,20.93,0.74,7.0,54.0,0.0,70.41,0.0,0.0
174735,"Beef, New Zealand, imported, oyster blade, separable lean and fat, raw",Beef Products,178.0,21.27,0.0,10.31,56.0,0.0,69.48,0.0,0.0
174736,"Beef, New Zealand, imported, tenderloin, separable lean only, raw",Beef Products,140.0,21.19,0.0,6.1,58.0,0.0,71.79,0.0,0.0
174737,"Beef, New Zealand, imported, variety meats and by-products, tongue, cooked, boiled",Beef Products,271.0,18.31,3.68,20.34,105.0,0.0,56.95,0.0,0.0
174738,"Beef, New Zealand, imported, variety meats and by-products, tongue, raw",Beef Products,243.0,17.77,0.0,19.09,81.0,0.0,65.24,0.0,0.0
174739,"Beef, New Zealand, imported, brisket navel end, separable lean and fat, cooked, braised",Beef Products,453.0,20.14,0.0,41.33,72.0,0.0,38.97,0.0,0.0
174740,"Beef, New Zealand, imported, brisket navel end, separable lean and fat, raw",Beef Products,345.0,15.81,0.0,31.27,62.0,0.0,53.33,0.0,0.0
174741,"Beef, New Zealand, imported, brisket point end, separable lean and fat, cooked, braised",Beef Products,250.0,31.94,0.0,13.6,92.0,0.0,54.66,0.0,0.0
174742,"Beef, New Zealand, imported, brisket point end, separable lean and fat, raw",Beef Products,163.0,20.05,0.0,9.23,55.0,0.0,70.11,0.0,0.0
174743,"Beef, New Zealand, imported, eye round, separable lean and fat, cooked, slow roasted",Beef Products,168.0,29.49,0.0,5.57,67.0,0.0,64.99,0.0,0.0
174744,"Beef, New Zealand, imported, eye round, separable lean and fat, raw",Beef Products,129.0,19.88,1.32,4.92,48.0,0.0,72.9,0.0,0.0
174745,"Beef, New Zealand, imported, flank, separable lean and fat, cooked, braised",Beef Products,208.0,30.13,0.0,9.73,78.0,0.0,60.32,0.0,0.0
174746,"Beef, New Zealand, imported, flank, separable lean and fat, raw",Beef Products,161.0,20.12,0.0,8.9,49.0,0.0,71.79,0.0,0.0
174747,"Beef, New Zealand, imported, flat, separable lean and fat, cooked, braised",Beef Products,252.0,31.86,0.0,13.79,92.0,0.0,54.29,0.0,0.0
174748,"Beef, New Zealand, imported, rump centre, separable lean and fat, cooked, fast fried",Beef Products,192.0,30.01,0.0,7.96,78.0,0.0,61.45,0.0,0.0
174749,"Beef, New Zealand, imported, rump centre, separable lean only, raw",Beef Products,141.0,21.74,0.0,6.05,55.0,0.0,72.22,0.0,0.0
174750,"Beef, New Zealand, imported, rump centre, separable lean and fat, raw",Beef Products,145.0,21.65,0.0,6.5,55.0,0.0,71.87,0.0,0.0
174751,"Beef, New Zealand, imported, striploin, separable lean and fat, cooked, fast fried",Beef Products,301.0,24.89,0.02,22.33,69.0,0.0,52.4,0.0,0.0
174752,"Beef, ground, 93% lean meat / 7% fat, patty, cooked, broiled",Beef Products,193.0,26.22,0.0,8.94,88.0,0.0,63.81,0.0,0.0
174753,"Beef, ground, 93% lean meat /7% fat, patty, cooked, pan-broiled",Beef Products,182.0,25.56,0.06,8.01,84.0,0.0,65.29,0.0,0.0
174754,"Beef, ground, 93% lean meat / 7% fat, loaf, cooked, baked",Beef Products,192.0,27.03,0.0,8.43,88.0,0.0,63.26,0.0,0.0
174755,"Beef, ground, 93% lean meat / 7% fat, crumbles, cooked, pan-browned",Beef Products,209.0,28.88,0.0,9.51,89.0,0.0,60.82,0.0,0.0
174756,"Beef, ground, 97% lean meat / 3% fat, crumbles, cooked, pan-browned",Beef Products,175.0,29.46,0.0,5.46,89.0,0.0,64.55,0.0,0.0
174757,"Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 0"" fat, all grades, raw",Beef Products,167.0,20.95,0.0,9.3,65.0,0.0,69.03,0.0,0.0
174758,"Beef, composite of trimmed retail cuts, separable lean only, trimmed to 1/8"" fat, all grades, raw",Beef Products,140.0,22.15,0.0,5.38,62.0,0.0,71.78,0.0,0.0
174759,"Beef, composite of trimmed retail cuts, separable lean only, trimmed to 1/8"" fat, all grades, cooked",Beef Products,194.0,28.95,0.0,8.15,80.0,0.0,62.48,0.0,0.0
174760,"Beef, composite of trimmed retail cuts, separable lean only, trimmed to 0"" fat, all grades, raw",Beef Products,138.0,22.15,0.0,5.54,63.0,0.0,71.58,0.0,0.0
174761,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 1/8"" fat, choice, raw",Beef Products,148.0,22.12,0.0,5.91,68.0,0.0,71.28,0.0,0.0
174762,"Beef, tenderloin, steak, separable lean only, trimmed to 1/8"" fat, choice, raw",Beef Products,158.0,22.17,0.0,7.07,66.0,0.0,70.17,0.0,0.0
174763,"Beef, top sirloin, steak, separable lean only, trimmed to 1/8"" fat, choice, raw",Beef Products,135.0,21.91,0.0,4.62,61.0,0.0,72.51,0.0,0.0
174764,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 1/8""fat, choice, cooked, broiled",Beef Products,202.0,28.29,0.0,9.05,88.0,0.0,62.22,0.0,0.0
174765,"Beef, chuck, arm pot roast, separable lean only, trimmed to 1/8"" fat, select, raw",Beef Products,125.0,22.26,0.0,3.32,66.0,0.0,74.12,0.0,0.0
174766,"Beef, brisket, flat half, separable lean only, trimmed to 1/8"" fat, select, raw",Beef Products,124.0,21.45,0.0,3.61,66.0,0.0,74.26,0.0,0.0
